@type|@id|name|name:en|place|wikidata|@lat|@lon
way|931705651|Otafi Loto||islet||-9.3821366|-171.1968263
way|931705652|Manuafe||islet||-9.3816165|-171.1955248
way|931715816|Na Papa||islet||-9.2260781|-171.8074330
way|931852429|Tetaha Kiraro||island|Q104854078|-10.0114020|-161.0978978
way|931852432|Paerangi||islet|Q104854080|-10.0238410|-161.0983390
way|931911483|Te Motu o te Mako||islet||-10.8641596|-165.8437359
way|931911484|Te Motu o Teuyiki||islet||-10.8623967|-165.8436425
way|931911485|Te Motu o Nawala||islet||-10.8614485|-165.8435009
way|931911488|Nuku Wetau||islet||-10.8868754|-165.8448724
way|931911490|Te Papa E Taumaya Te Wau||islet||-10.8834791|-165.8456503
way|931911491|Te Aua Oneone||islet||-10.8813437|-165.8458853
way|931911496|Te Alai Loa||islet||-10.8927205|-165.8515761
way|931923701|Bird Islands||islet||-18.0376617|-163.1181489
way|931923703|Tara I Tokerau||islet|Q23007284|-17.9962465|-163.1569058
way|931952217|Paheke Rahi3||islet||-10.4493875|-161.0149526
way|931952218|Paheke Iti||islet||-10.4489254|-161.0158799
way|931952219|Te Pa3||islet||-10.4486199|-161.0164055
way|931952220|Tima||islet||-10.4484198|-161.0171447
way|931952221|Motu O Poia||islet||-10.4477309|-161.0178709
way|931952222|Hohake Iti||islet||-10.4424888|-161.0254027
way|931952223|Hohake Rahi||islet||-10.4417959|-161.0268595
way|931952224|Motu o Koteka||islet||-10.4413174|-161.0286451
way|931952225|Rangahoe||islet||-10.4416629|-161.0303252
way|966447023|Middle Punuk Island||islet||63.0759867|-168.8247157
way|967763813|Egg Island||islet||55.2264917|-161.3550064
way|971188864|Little North Island|Little North Island|islet||27.9105751|-175.7444256
way|989153080|Nuʻupulu||islet|Q32499485|-13.7370965|-172.2145621
way|1011519063|Bocharov Island||islet||60.3566178|-146.6247851
way|1011519067|Porpoise Rock||islet||60.3192109|-146.6920951
way|1040984987|Makoloaka Island||island|Q49656242|20.8384643|-156.1209579
way|1055578289|Motu Matahai||islet||-16.0940554|-144.9560655
way|1091576350|Pinnacle Rock||island||59.7938611|-144.6030361
way|1096838001|Home Reef||island|Q2978351|-18.9897795|-174.7664034
way|1121407400|Bird Island|Bird Island|islet||27.7926094|-175.8431309
way|1124889518|Palolo Deep Islet||islet||-13.8233450|-171.7548392
way|1157989057|Minett Island||island||57.0415194|-135.2932391
way|1164961811|Hmatax||islet|Q49641192|51.5691487|-178.6839838
way|1173652479|Tsitus Island||island||60.1749458|-143.2997319
way|1177966240|Eagle Island||islet||54.6212005|-162.3515618
way|1186637650|Burnt Island||islet||60.9485000|-149.8964632
way|1187975523|Nixt Rocks||island||57.1095641|-135.4006873
way|1187975529|Usher Rock||island||57.0548947|-135.4004128
way|1187975530|Nicholson Rock||islet|Q49619617|57.0439088|-135.3883221
way|1187975531|Sentinel Rock||island||57.0471200|-135.4103771
way|1192523263|Cormorant Island||islet||51.8104273|-176.8098852
way|1192523267|Ina Island||island||51.7989205|-176.7556348
way|1204075177|Kaulaʻināiwi Island||islet||19.7316782|-155.0689600
way|1207628828|motu||islet||-17.4160661|-145.4544667
way|1207639954|Motu One||island|Q584092|-15.8152198|-154.5176563
way|1207646552|Motu||islet||-17.1542556|-144.3330148
way|1211639154|Kūkaimanini Island||islet||21.6932095|-158.0212527
way|1211639156|Wānanapaoa Island||islet||21.6386468|-158.0692750
way|1213203509|Manuhangi|Manuhangi|island|Q1811103|-19.2174902|-141.2310772
way|1213203510|Manuhangi|Manuhangi|island|Q1811103|-19.2003693|-141.2439000
way|1213478528|Manuae||island||-16.5434084|-154.6348417
way|1214099566|Acorn Rock||islet||51.9718357|-176.7212221
way|1214949819|Manuae||island||-16.4977961|-154.6663468
way|1214968540|Paraoa||island||-19.1439993|-140.7052729
way|1218414253|Swains Island||island||-11.0566088|-171.0780024
way|1219113378|Motu||islet||-16.9856256|-144.6780367
way|1219113379|Motu||islet||-16.9907246|-144.6521384
way|1219113380|Motu||islet||-16.9898484|-144.6471349
way|1219113381|Motu||islet||-16.9883692|-144.6432865
way|1219113382|Motu||islet||-16.9754295|-144.6101095
way|1219113383|Motu||islet||-16.9729475|-144.5997254
way|1219113384|Motu||islet||-16.9724974|-144.5955999
way|1219113385|Motu||islet||-16.9700023|-144.5922635
way|1219113386|Motu||islet||-16.9668376|-144.5878565
way|1219113389|Motu||islet||-16.9651658|-144.5856382
way|1219113557|Motu||islet||-16.9567371|-144.5788857
way|1219113562|Motu||islet||-16.9527495|-144.5769160
way|1219113563|Motu||islet||-16.9515473|-144.5761769
way|1219114272|Motu||islet||-16.9416743|-144.5751280
way|1223606811|Prow Knob||island||59.1952986|-138.0630485
way|1223663448|Eider Island||island||58.5092269|-135.9297931
way|1231196969|Bullfrog Island||island||63.6995261|-159.2242053
way|1231196971|Bullfrog Island||island||63.6972691|-159.3009144
way|1231196972|Bullfrog Island||island||63.7172728|-159.3510082
way|1246197474|Kaksajookalik Island||island||59.7607287|-166.2117023
way|1265435703|Haadgux||islet|Q49640097|51.5824071|-178.7105539
way|1265618697|Castle Island||island|Q1049430|51.6543532|-177.6779767
way|1266357767|Black Rock||islet||53.3414270|-167.9321437
way|1266674201|Kliixtax||islet||52.9180929|-169.0003382
way|1266674202|Alixtax||islet||52.9205687|-169.0106068
way|1266674203|Pancake Rock||islet||52.9341766|-169.0268006
way|1266674204|Agatax||islet||52.9174522|-168.9782235
way|1266676458|Mean Rock||islet||54.7727266|-162.3708644
way|1266676464|Hague Rock||islet||54.5506054|-162.4018249
way|1284128131|Makhnati Island||island||57.0393337|-135.3898530
way|1284134676|Mogilnoi Island||islet||57.0423337|-135.3852833
way|1284138118|Kirushkin Island||island||57.0446142|-135.3850869
way|1284235143|Sasedni Island||island||57.0481681|-135.3838112
way|1284236040|Gold Island||island||57.0468221|-135.3794493
way|1284241576|Virublennoi Island||island||57.0448205|-135.3774836
way|1284241580|Rashimosti Island||island||57.0441304|-135.3680578
way|1284241581|Nevski Island||island||57.0439749|-135.3658407
way|1286149538|Black Rock||islet||58.7077472|-160.1922409
way|1290318659|Po‘opo‘o||islet|Q2107220|20.7353069|-156.9219070
way|1290318660|Mokunaio||islet||20.7373430|-156.9688208
way|1312730543|Anguvik Island||island||56.4354056|-158.2836780
way|1312937059|Head Rock||islet||51.9254649|-176.5267875
way|1312937060|Large Rock||islet||51.7921171|-176.8067483
way|1312937061|Black Island||island||51.8069625|-176.8174256
way|1312937065|Cascade Rock||islet||51.8257142|-176.8271713
way|1312937071|Whirlpool Rock||islet||51.8324059|-176.8798827
way|1312963594|Obsechki Island||islet||56.9684588|-135.4239449
way|1312963595|Zenobia Rock||islet||57.0012816|-135.3687113
way|1312963596|Bare Rock||islet||57.0502330|-135.4231167
way|1312963597|Black Rock||islet||57.0523431|-135.4276306
way|1312963600|Lava Island||islet||57.0055301|-135.7057156
way|1312963601|Whitestone Rock||islet||57.2432029|-135.5649401
way|1312963602|Bart Island||islet||57.2461156|-135.5057470
way|1312963603|Sea Rock||islet||57.3375019|-135.8765586
way|1313130256|Dad Rock||islet||58.2334282|-136.3390123
way|1313130257|Gaff Rock||islet||58.1928726|-136.4191342
way|1313130258|Althorp Rock||islet||58.1662202|-136.3594336
way|1313130259|Polka Rock||islet||58.2278561|-136.7208696
way|1313130260|Beartrack Island||islet||58.6019373|-135.8663380
way|1313161100|McClellan Rock||islet||57.4530257|-135.0272364
way|1313161101|Dolph Rock||islet||57.5566055|-135.5469275
way|1313161102|Prolewy Rock||islet||57.4054819|-135.6290963
way|1313161103|Suloia Rock||islet||57.4005629|-135.6569507
way|1320020109|Lone Rock||islet||53.0603043|-168.4073477
way|1320020110|Povlinoi Rock||islet||53.2661893|-167.9664836
way|1320020111|South Rock||islet||53.2205272|-167.6613894
way|1320020112|Eagle Rock||islet||53.8670942|-166.3216575
way|1320020113|Round Island||island||53.7687614|-166.3853642
way|1320020119|Inner Signal||islet||53.7884382|-166.0928193
way|1320020124|Eider Rock||islet||52.9857791|-168.8774962
way|1320020125|High Rock||islet||52.4448511|-171.2804724
way|1320233552|Magnet Rock||islet||59.3084847|-152.0051853
way|1320233553|Nuka Rock||islet||59.2825302|-150.7197246
way|1320304268|Detached Rock||islet||57.8299050|-152.3243820
way|1320304269|Channel Rock||islet||57.8122824|-152.3307096
way|1320304270|Humpback Rock||islet||57.7073410|-152.2509887
way|1320304271|Gibson Cove Rock||islet||57.7787060|-152.4472760
way|1320304272|Pinnacle Rock||islet||57.6526040|-152.3440790
way|1320304273|Ilkognak Rock||islet||57.9136761|-152.7840407
way|1320304274|Treeless Islan||island||57.9771786|-152.7091492
way|1320304275|Big Rock||islet||58.0175534|-152.6693984
way|1320304276|Stripe Rock||islet||58.0408457|-152.5948503
way|1320304279|Dot Island||islet||58.0540583|-152.7596536
way|1320304285|Winter Island||island||58.0721268|-152.7871384
way|1320304289|Parrot Island||islet||58.0872065|-152.5798954
way|1320824500|Deranof Rock||islet||57.9682006|-152.8899421
way|1322818000|Split Rock||islet||60.3696043|-172.7695301
way|1322818001|Rabbit Rock||islet||60.3146230|-172.5903154
way|1322818002|Nabangoyak Rock||islet||60.1316194|-167.3507527
way|1322818003|Kikiktalik Rock||islet||60.2982275|-166.7836461
way|1322818007|Oronikowaktalik Rock||islet||60.3633779|-166.5616377
way|1322818009|Kikartik Rock||islet||60.3918735|-166.4847431
way|1322818010|Arwirnuk Rock||islet||60.3902509|-166.4950531
way|1322818013|Triangle Island||islet||60.3486221|-165.7582515
way|1322818016|Nooravloaksmiut Island||islet||60.2083810|-165.6679082
way|1323497215|Uyak Island||islet|Q1648204|52.2041767|-174.1530794
way|1327150609|Bird Rock||island||54.8760803|-163.3490523
way|1332506741|Kelly Rock||islet||55.1935419|-160.4577387
way|1332506742|Halfway Rock||islet||55.1804251|-160.4624248
way|1332506745|Midway Rock||islet||55.2044446|-161.4779077
way|1332506747|Clay Island||islet||55.1354664|-161.3330553
way|1332506756|East Rock||islet||55.0145040|-161.4382374
way|1332506771|Black Rock||islet||55.3477551|-161.7098978
way|1332506772|Lump Island||islet||55.4044030|-161.6308830
way|1332506773|Flat Island||islet||55.3878006|-161.6161053
way|1332693152|Gin Island|Gin Island|islet||23.7341019|-166.1662875
way|1332693339|Little Gin Island|Little Gin Island|islet||23.7283659|-166.1643474
way|1333331408|North Pinnacle Rock||islet||54.6045871|-163.5841459
way|1333331409|South Pinnacle Rock||islet||54.5996710|-163.5830792
way|1333331410|Bear Rock||islet||55.0466254|-162.4596023
way|1333340839|South Rock||islet||54.2943000|-162.7088725
way|1333340879|Eagle Rock||islet||54.4432843|-162.5950643
way|1334635875|Nest Rock||islet||53.4610857|-167.0327284
way|1334635876|Lion Rock||islet||53.4192947|-167.1468276
way|1334635877|Hague Rock||islet||53.4819930|-167.3098786
way|1334638216|Priest Rock||islet||53.7881388|-167.0867559
way|1338097044|Harbor Island||island||59.6512839|-149.6511903
way|1338097059|Granite Island||island||59.6432892|-149.8023122
way|1340217166|Taachim Tanĝii Wislow Island||islet||54.0064163|-166.7189942
way|1341177757|Ungix̂ Island||island||54.1055110|-165.5737942
way|1346453483|Lars Island||islet||58.5247753|-136.1317634
way|1350591554|Camel Islet||islet||52.3525149|-172.5742525
way|1350591557|Rue Ledge||islet||52.2506402|-172.6067306
way|1351145919|North Rock||islet||56.7428309|-135.4337760
way|1351145921|Vasilief Rock||islet||56.8182683|-135.5422180
way|1351466705|Halibut Rock||islet||58.1388859|-135.4920851
way|1351489971|Star Rock||islet||57.8308990|-136.4667319
way|1351489972|Porcupine Rock||islet||57.7989873|-136.4380736
way|1351489973|Fairway Rock||islet||57.7861212|-136.3305604
way|1351489974|Black Rock||islet||57.5682691|-136.1329967
way|1351612870|South Island||island|Q131760588|55.9836227|-156.7398873
way|1356047919|Pinnacle Rock||islet||55.8635769|-159.0551418
way|1356047920|Petrel Island||islet||55.8717592|-159.1193518
way|1356047929|Three Sisters Rock||islet||56.2652640|-158.6054547
way|1356047932|Flat Top Rock||islet||56.4551744|-157.7484682
way|1356047934|Lighthouse Rocks||islet||55.7764995|-157.4082193
way|1356494045|South Rocks||islet||56.7002353|-135.3259365
way|1357656408|Radial Island||islet||56.8148876|-156.7631080
way|1365458697|Flat Island||islet||57.0425965|-156.5711176
way|1365618194|Applegate Rock||islet||60.3546738|-147.3937461
way|1365618195|Schooner Rock||islet||60.3061883|-146.9079625
way|1365618197|Ship Island||islet||60.1616552|-148.0082690
way|1365618205|Sisters Rock||islet||60.2406584|-148.0118306
way|1365618216|Bishop Rock||islet||60.1029873|-147.8885774
way|1370420943|Channel Rock||islet||60.3866184|-147.8833742
way|1370971247|Rocky Island||islet||60.3147091|-147.8694713
way|1370971248|Range Island||islet||60.3134598|-147.8454946
way|1370971250|Chase Island||island||60.3247576|-147.7884022
way|1372919408|Inner Seal Rock||islet||57.2875770|-154.8032844
way|1372919411|Outer Seal Rock||islet||57.3022887|-154.8406020
way|1372919415|Little Bear Rock||islet||57.2700098|-154.7355538
way|1384794688|Taumeasina Islet||islet||-13.8262899|-171.7471924
way|1446816994|Ohotu||islet||-16.0758811|-145.7049518
way|1446816995|Maiuru||islet||-16.0862612|-145.7273088
way|1462849463|Biorka Island||island||56.8522638|-135.5214891
way|1462849465|Biorka Island||island||56.8535834|-135.5212092
way|1462849466|Biorka Island||island||56.8551049|-135.5226498
way|1462849467|Biorka Island||island||56.8600335|-135.5318412
way|1517890736|Twin Rocks||islet||19.8087144|-155.0922613
relation|254438|Tutuila||island|Q269205|-14.3064700|-170.7029539
relation|1077974|Niʻihau|Niihau|island|Q239743|21.8922284|-160.1483109
relation|1078201|Kahoʻolawe|Kahoolawe|island|Q224086|20.5524209|-156.6161223
relation|1078202|Lānaʻi||island|Q187063|20.8305279|-156.9335905
relation|1082120|Molokaʻi|Molokai|island|Q193253|21.1345520|-157.0100531
relation|1255668|Saint Matthew Island|Saint Matthew Island|island|Q1655937|60.4512785|-172.6416761
relation|1255682|Hall Island|Hall Island|island|Q1571312|60.6642510|-173.0809683
relation|1255708|Umnak Island||island|Q264718|53.1945878|-168.4492199
relation|1255719|Saint Paul Island||island|Q954281|57.1783166|-170.2593783
relation|1304123|Kavalga||island|Q1737212|51.5579444|-178.7892857
relation|1847368|Tenarunga|Tenarunga|island||-21.3445121|-136.5406907
relation|1847369|Vahanga|Vahanga|island||-21.3311674|-136.6523937
relation|1849655|Marotiri|Marotiri|islet|Q1632721|-27.8874401|-143.4981027
relation|1850526|Kiritimati|Christmas Island|island|Q193331|1.8709492|-157.3628593
relation|1850530|Cook Island|Cook Island|island|Q27221451|1.9583876|-157.4827777
relation|1866564|остров Врангеля|Wrangel Island|island|Q106594|71.1852678|0.5960619
relation|1874071|Savāiʻi||island|Q337519|-13.6212519|-172.4890512
relation|2283488|Остров Ратманова|Big Diomede|island|Q958528|65.7822128|-169.0589190
relation|2283489|Saint Lawrence Island|St. Lawrence Island|island|Q638407|63.3622864|-170.2678039
relation|2447383|Raoul Island|Raoul Island|island|Q28048|-29.2693250|-177.9335285
relation|2823722|Cronenwett Island||island|Q5187703|-77.0095780|-149.9989549
relation|2823792|Vollmer Island||island|Q7940494|-76.7406347|-150.4775705
relation|2903810|Ra’iātea||island|Q847008|-16.8193939|-151.4227328
relation|2939792|Haggits Pillar||islet|Q5638711|-67.3772407|-179.9168204
relation|2939891|Roosevelt Island|Roosevelt Island|island|Q501337|-79.2856587|-161.6360935
relation|2940269|Kizer Island||island|Q6419180|-77.2975411|-150.9275066
relation|2941921|Groves Island||island|Q5611579|-75.4081394|-143.0763631
relation|3084251|Middleton Island||island|Q16895138|59.4350826|-146.3333240
relation|3084253|Chirikof Island||island|Q1712141|55.8342389|-155.6567184
relation|3237101|Taveuni||island|Q1138545|-16.8487784|0.0305418
relation|3291354|Ogea Levu||island|Q1583217|-19.1465008|-178.4127358
relation|3379270|Howland Island|Howland Island|island|Q131305|0.8075422|-176.6180734
relation|3379278|Akau Island||islet||16.7614043|-169.5160506
relation|3403431|Maui|Maui|island|Q188705|20.8029973|-156.3381682
relation|3403603|Hawaiʻi|Hawaii|island|Q68740|19.5895980|-155.4342897
relation|3433327|Kabara Island||island|Q1307352|-18.9545510|-178.9556786
relation|3433338|Moce||island||-18.6523907|-178.5059288
relation|3460296|Namuka-i-Lau||island||-18.8523149|-178.6342836
relation|3473339|Oneata Island||island||-18.4381554|-178.4749607
relation|3473340|Vanua Vatu||island||-18.3717870|-179.2710722
relation|3473347|Komo||island||-18.6827716|-178.6299049
relation|3489649|Oʻahu|Oʻahu|island|Q131347|21.4834109|-157.9646020
relation|3489753|Kauaʻi|Kauai|island|Q201026|22.0504637|-159.5401368
relation|3507208|Tuvuca||island|Q1165534|-17.6759884|-178.8194721
relation|3507341|Kanacea Island||island||-17.2651171|-179.1499436
relation|3507348|Namalata Island||island||-17.3368766|-178.9841432
relation|3518667|Lakeba Island||island|Q1725479|-18.2158582|-178.7876670
relation|3521053|Fulaga||island|Q48311|-19.1366624|-178.5737034
relation|3521055|Ogea Driki||island|Q7079983|-19.2053563|-178.4164007
relation|3532526|Aiwa Island||island||-18.3312825|-178.6849157
relation|3532527|Totoya Island||island||-18.9590451|-179.8370492
relation|3532930|Vatoa||island|Q2268568|-19.8173564|-178.2437311
relation|3536816|Kaibu||island||-17.2561617|-179.4868108
relation|3536818|Ono-i-Lau||island|Q1858116|-20.6496293|-178.7277219
relation|3536820|Yacata||island||-17.2572829|-179.5256361
relation|3538131|Tuvana-i-Colo||island|Q2461940|-21.0122797|-178.7505137
relation|3541173|Naitaba||island|Q10981157|-17.0146291|-179.2774554
relation|3541174|Wailagi Lala||island||-16.7481019|-179.1018486
relation|3541175|Yagasa Levu||island||-18.9435382|-178.4487300
relation|3541176|Katafanga||island||-17.5219825|-178.7148797
relation|3548481|Niuē|Niue|island||-19.0539736|-169.8620800
relation|3556438|Tuvana-i-Ra||island|Q1631570|-21.0367932|-178.8467708
relation|3564613|Olorua||islet|Q15263989|-18.6054132|-178.7542661
relation|3564628|Malima||islet||-17.1222608|-179.1924485
relation|3581321|Akaiami||island|Q4700175|-18.9066708|-159.7305725
relation|3581335|Mangere||island|Q6748972|-18.8683894|-159.7504297
relation|3585128|Motukitiu||islet|Q6918748|-18.9484430|-159.7324790
relation|3629102|Nuka Island||island|Q7068836|59.3532398|-150.6911328
relation|3649428|Yanuca Island||island||-16.5000917|-179.6957934
relation|3726876|Nayau Island||island|Q2577833|-17.9778065|-179.0535830
relation|3820836|Late||island|Q1550157|-18.8043996|-174.6446803
relation|3954578|Kodiak Island|Kodiak Island|island|Q204387|57.3714770|-153.4766555
relation|3955689|Chichagof Island|Chichagof Island|island|Q1072094|57.8279105|-135.6378543
relation|3955751|Nunivak Island|Nunivak Island|island|Q530454|60.0893283|-166.5037814
relation|3955759|Unimak Island||island|Q375615|54.7209508|-163.9961374
relation|3955780|Baranof Island|Baranof Island|island|Q807267|56.8622538|-135.1544401
relation|3956663|Unalaska Island||island|Q1424060|53.6281058|-167.0297959
relation|3956825|Afognak Island|Afognak Island|island|Q279794|58.2359676|-152.5934244
relation|3956977|Atka Island||island|Q756016|52.2102713|-174.6645094
relation|3957015|Adak Island|Adak Island|island|Q176381|51.7961818|-176.7059500
relation|3957020|Montague Island||island|Q2975733|60.0722232|-147.4228758
relation|3958159|Tanaga Island||island|Q1772570|51.7583441|-177.9227429
relation|3958191|Unga Island||island|Q1851229|55.2635193|-160.6621351
relation|3958204|Hinchinbrook Island||island|Q2269870|60.3595718|-146.4070663
relation|3958215|Kruzof Island||island|Q4353743|57.1666381|-135.7191399
relation|3958216|Partofshikof Island||island|Q7140797|57.2751884|-135.6291198
relation|3958223|Kanaga Island||island|Q1723556|51.7977560|-177.3787157
relation|3958241|Akutan Island||island|Q424195|54.1296871|-165.8868869
relation|3958253|Hagemeister Island||island|Q1568350|58.6828156|-160.9306674
relation|3958262|Nagai Island||island|Q2445712|55.0773293|-160.0335073
relation|3958267|Sitkalidak Island||island|Q931028|57.1026616|-153.1357129
relation|3958297|Yakobi Island|Yakobi Island|island|Q8047149|57.9756954|-136.4589561
relation|3958298|Raspberry Island||island|Q841348|58.0625665|-153.1689191
relation|3959022|Little Tanaga Island||island|Q1545797|51.8268037|-176.1262089
relation|3959023|Umak Island||island|Q1536932|51.8796416|-176.0341770
relation|3959025|Gareloi Island||island|Q1494189|51.7918588|-178.8036642
relation|3959430|Akun Island||island|Q423736|54.2033885|-165.5369464
relation|3959431|Amaknak Island||island|Q452591|53.8961831|-166.5344655
relation|3959434|Dolgoi Island||island|Q14679977|55.1171831|-161.7685774
relation|3959436|Sanak Island||island|Q1814673|54.4302163|-162.6846886
relation|3959437|Sedanka Island||island|Q1537265|53.7810456|-166.1987332
relation|3959438|Tigalda Island||island|Q913006|54.1005184|-165.0697290
relation|3959439|Ugamak Island||island|Q751817|54.2090752|-164.8233150
relation|3959440|Unalga Island||island|Q1412922|53.9760223|-166.1369464
relation|3982632|Andronica Island||island|Q3335225|55.3255919|-160.0712022
relation|3982633|Big Koniuji Island||island|Q49633012|55.1452127|-159.5715257
relation|3982634|Bird Island||island|Q49633125|54.8173831|-159.7599760
relation|3982635|Chernabura Island||island|Q49635017|54.7881674|-159.5589255
relation|3982636|Elf Island||island||51.7156332|-176.5301362
relation|3982637|Little Koniuji Island||island|Q49653285|55.0030906|-159.4060635
relation|3982638|Popof Island|Popof Island|island|Q1997355|55.3026936|-160.4182569
relation|3982639|Simeonof Island||island|Q30753052|54.9067041|-159.2636868
relation|3982650|Chowiet Island||island|Q49635154|56.0374773|-156.7129964
relation|3992237|Tahiti|Tahiti|island|Q42000|-17.6872664|-149.3727956
relation|3993924|Tugidak Island||island|Q4000269|56.5020320|-154.5911595
relation|3993940|Sitkinak Island||island|Q3962371|56.5559716|-154.1154362
relation|3993973|Aiaktalik Island||island|Q403380|56.7077490|-154.0755128
relation|3993974|Akhiok Island||island|Q49631504|56.9226357|-154.1795298
relation|3993975|Amook Island||island||57.4908572|-153.8573829
relation|4097003|Vanua Levu|Vanua Levu|island|Q327733|-16.5701826|-0.7379481
relation|4106937|Esther Island||island|Q5401204|60.8557723|-148.0326247
relation|4106938|Hawkins Island||island|Q5685169|60.5330229|-146.0462373
relation|4106940|Shuyak Island||island|Q928624|58.5506051|-152.4995906
relation|4106943|Uganik Island||island|Q2473910|57.8837446|-153.3680865
relation|4107167|Stuart Island||island|Q3468439|63.5869204|-162.5308156
relation|4194205|Tongatapu|Tongatapu|island|Q620452|-21.1678256|-175.1939668
relation|4194291|Monūafe||islet|Q49659485|-21.1041685|-175.1402387
relation|4196655|Nukunukumotu||island|Q22668372|-21.1413474|-175.1454291
relation|4199550|Va'e Popua||islet||-21.1478380|-175.1549981
relation|4234403|Kanatea||island|Q22668369|-21.1645242|-175.2095789
relation|4253550|Augustine Island||island|Q1673774|59.3678811|-153.4465814
relation|4253551|Ban Island||island|Q806029|58.3133284|-152.8564337
relation|4253555|Spruce Island||island|Q1815002|57.9283138|-152.4228572
relation|4253556|Whale Island||island|Q674252|57.9537157|-152.7922886
relation|4256365|Khantaak Island||island||59.5976110|-139.7587836
relation|4256366|Latouche Island||island|Q6496925|60.0063357|-147.9365860
relation|4264648|Moser Island||island|Q49659886|57.6733547|-135.6553789
relation|4547807|Nukunukumotu||islet||-21.1393681|-175.1511256
relation|4548101|Niuafoʻou||island|Q966941|-15.6032528|-175.6402045
relation|4565854|Vavaʻu ʻUta||island|Q20456736|-18.6231469|-173.9855157
relation|4566014|Tulie||islet||-18.6421231|-173.9425380
relation|4566096|Koloa||island|Q22673866|-18.6464286|-173.9234828
relation|4566097|Okoa||island|Q22673870|-18.6546174|-173.9496254
relation|4572828|Hunga Haʻapai||islet|Q19056622|-20.5473906|-175.4047432
relation|4573550|Hunga Tonga||islet|Q3143318|-20.5355143|-175.3817215
relation|4611953|Mo'ungatapu||islet||-21.1806890|-175.1408169
relation|4656804|Vahe Mu'omu'a||island||-20.3717813|-174.7168173
relation|4661851|Tafahi||island|Q283712|-15.8505688|-173.7460691
relation|4671689|ʻAtā||islet|Q22668383|-21.0562943|-175.0023708
relation|4671690|Fukave||islet|Q22668385|-21.0928403|-175.0315152
relation|4671691|Motutapu||islet|Q131325171|-21.0918657|-175.0570189
relation|4671692|Onevao||islet|Q22668376|-21.0916564|-175.0974900
relation|4671693|Polo'a||islet||-21.0896462|-175.2442847
relation|4671694|Toketoke||islet||-21.0625207|-175.2948513
relation|4671695|Tufaka||islet||-21.0662290|-175.2544045
relation|4671979|'Atatā||island|Q22668317|-21.0500869|-175.2542798
relation|4681548|Pangaimotu||island|Q3893246|-18.6824374|-174.0008383
relation|4767793|Ofu Island|Ofu Island|island|Q3881068|-14.1722936|-169.6573934
relation|4780719|Niuatoputapu||island|Q1144842|-15.9559469|-173.7742589
relation|4787657|Krestof Island|cross Island|island|Q49649054|57.1845531|-135.5046921
relation|4787684|Halleck Island||island|Q49640213|57.2168006|-135.4525451
relation|4807831|Sinitsin Island||island||57.3475873|-135.7654220
relation|5143924|Kasiana Islands||island|Q49645511|57.0810032|-135.4133682
relation|5376198|Olosega Island|Olosega Island|island|Q21847144|-14.1742632|-169.6192136
relation|5810066|Fafā||islet|Q49637779|-21.0873430|-175.1584852
relation|5810123|Mata'aho||islet||-21.1623047|-175.1543229
relation|5810124|Talakite||islet||-21.1592769|-175.1572846
relation|5816822|'Euaiki||island|Q22668387|-21.1181146|-174.9804479
relation|5817134|'Eua||island|Q423528|-21.3705918|-174.9378905
relation|5817200|Uoleva||island|Q3711214|-19.8469226|-174.4071270
relation|5817215|Lifuka|Lifuka|island|Q1309255|-19.7988747|-174.3567117
relation|5850924|A'a||islet||-18.7052651|-174.0455854
relation|5850925|Kapa||island|Q20460445|-18.7045757|-174.0326212
relation|5850926|Nuku||islet||-18.7153001|-174.0428728
relation|5850927|Taunga||island|Q7688730|-18.7455583|-174.0112282
relation|5851008|'Euaiki||islet||-18.7667534|-174.0187247
relation|5851009|Euakafa||island|Q20460855|-18.7590681|-174.0356837
relation|5851010|Fua'amotu||islet||-18.7940605|-174.0063257
relation|5851011|Katafanga||islet||-18.7386156|-174.0410653
relation|5851012|Lekeleka||islet||-18.7579592|-173.9982834
relation|5851013|Lua'ui||islet||-18.7794396|-174.0518174
relation|5851014|Luahiapo||islet||-18.7993298|-174.0401822
relation|5851015|Luakapa||islet||-18.6926003|-174.0455484
relation|5851016|Lualoli||islet||-18.8375903|-174.0099851
relation|5851017|Maninita||islet||-18.8576025|-173.9955390
relation|5851018|Ngau||islet||-18.7564744|-174.0087123
relation|5851019|Sisia||islet|Q7530803|-18.7304670|-174.0522780
relation|5851020|Ta'uta||islet||-18.7452844|-173.9999843
relation|5851021|Tahifehifa||islet|Q7675480|-18.8112402|-173.9977208
relation|5851022|Taula||islet|Q7688708|-18.8474554|-174.0106236
relation|5866216|Fonua'unga||islet||-18.7609042|-173.9550906
relation|5866217|Fonuafo'ou||islet||-18.7888998|-173.9598247
relation|5866218|Luatefito||islet||-18.8247353|-173.9744012
relation|5866759|Nuapapu||island|Q20460759|-18.7020070|-174.0813325
relation|5866923|'Ovalau||islet|Q7113222|-18.7507048|-174.0778494
relation|5866924|Fangasito||islet||-18.8191913|-174.0808179
relation|5866925|Fatumanga||islet||-18.7906971|-174.1711998
relation|5866926|Fonua'one'one||islet||-18.8181945|-174.0628083
relation|5866927|Fonualei||islet||-18.7275610|-174.0649947
relation|5866928|Hunga||island|Q20460421|-18.6881436|-174.1084115
relation|5866929|Langito'o||islet||-18.7270579|-174.0869515
relation|5866930|Mounu||islet||-18.7509139|-174.0677862
relation|5866931|Mu'omu'a||islet||-18.7933014|-174.1104642
